Author_ID	ISBN
1889	0312251890
19268	031225234X
95	0312252617
19200	0312252803
18628	0312252854
6659	0312252927
19431	0312253079
22576	0312253419
10268	0312253435
12355	0312253737
18511	0312253974
1129	0312254164
9630	0312254199
14790	0312254385
14207	0312261357
96	0312261594
5938	0312261918
22545	0312263015
11349	0312263066
2740	0312263120
11657	0312263236
3377	0312263449
3389	0312263996
18519	0312264143
4856	0312264372
22532	0312265611
7416	0312265840
14018	0312265859
2950	0312265867
6614	0312266065
13072	0312266499
6660	0312266510
5517	0312266588
13120	0312267126
5878	0312267177
5248	0312267460
17956	0312267568
2313	0312267819
22534	0312268033
1658	0312269102
24599	0312269242
19318	0312269374
2212	0312269587
11566	0312270348
8183	0312270712
16840	0312270801
20569	0312270933
10021	0312271247
5824	0312271786
16789	031227193X
3807	0312272057
13582	0312272197
19372	0312272758
3870	0312272766
3846	0312272782
10239	0312273045
18741	0312273126
1313	0312274572
11225	0312274777
5519	0312274785
4355	0312274920
5102	0312274971
2904	0312275560
13939	0312275714
19569	0312277350
10902	0312278284
22037	0312278306
515	0312278586
2022	0312278675
1418	031227999X
13278	0312280637
13752	0312280661
4949	0312280769
2145	0312281250
18721	0312282060
18752	0312282621
18649	0312282664
990	0312282990
17899	0312283377
17297	0312283474
14148	031228361X
4163	0312283709
424	0312283784
19093	031228425X
16568	0312284535
19272	0312284683
14285	0312285329
16330	0312286236
19341	0312286449
827	0312287240
11787	0312287712
5433	0312287860
18629	0312287984
525	0312288115
24843	0312288271
9057	0312288549
24720	0312288840
20530	0312289189
19356	0312289510
7114	0312289723
13013	0312289901
19012	0312290888
19590	0312291450
10945	0312291523
2774	0312291639
11083	0312300530
14800	0312300700
12598	031230093X
17955	0312301731
7098	031230238X
1446	0312303033
7770	0312303467
15349	0312304250
5835	0312304269
2873	0312305060
17150	0312305664
9663	0312306326
5823	0312306814
4347	0312309295
22156	0312309635
14482	0312310439
2688	0312311354
9886	0312312261
616	0312312628
8804	0312313195
18602	0312313810
2008	0312314256
18924	0312315600
1647	031231616X
5833	0312316690
7113	0312318898
5810	0312319142
5815	0312319517
10421	0312320248
18051	0312327188
22236	0312330731
23469	0312373082
5068	0312420021
12583	0312420048
1060	0312420145
20839	0312420285
20555	0312420323
15276	0312420366
1174	0312421001
20064	0312421036
5645	0312421117
15319	0312421184
4445	0312421273
20836	0312421303
975	0312422156
5139	031242227X
9507	0312422547
18210	031242258X
2568	0312422601
6284	0312423187
1698	0312423209
1743	0312423799
19544	0312491670
8954	0312532253
12976	0312549059
11606	0312610556
14032	0312636490
2358	0312717415
2155	0312774842
3181	0312848846
5914	0312850247
19317	0312850514
3118	0312850581
2198	0312852487
916	0312853238
13374	0312853742
13048	0312854137
24416	0312854285
9975	0312855222
15956	0312855486
24302	0312857322
14624	0312858817
4235	0312858957
5922	031285904X
13922	0312859279
7099	0312859589
12450	0312860129
17804	0312860226
7531	0312860374
16525	0312860684
2368	0312860951
18787	0312861230
22584	031286129X
11796	0312861591
19826	0312862083
12244	0312862091
3827	031286258X
3319	0312863403
13583	0312863462
7062	0312863853
9094	0312863934
11704	0312864124
6975	0312864663
13575	0312864833
12222	0312864876
3651	0312865031
4939	031286504X
14988	0312865104
11402	0312865694
12247	0312866712
13924	0312866925
6462	0312867395
8028	0312867549
11457	0312867808
14126	0312868278
2039	0312868308
15004	0312868332
9190	0312868855
4854	0312869061
11314	0312869088
14906	0312869592
10262	0312869932
24420	031287054X
3746	0312870582
20203	0312871880
20903	0312871937
9918	0312871996
11789	0312872356
11790	0312872364
7378	0312872372
3585	0312872399
3584	0312872402
199	0312872682
13793	0312872836
4861	0312873085
14912	0312873972
2003	0312874006
14911	0312874014
11793	0312874413
8458	0312874472
2332	0312874995
2537	0312875495
18553	0312875568
24950	0312875673
10587	0312875681
5310	0312876343
2896	0312876513
22606	0312876610
3101	0312876912
13378	0312877994
24688	0312879016
263	0312890044
22002	0312890222
12353	0312890249
8089	0312890273
24419	0312890524
11795	0312890532
9501	0312894708
7619	0312901437
17583	0312901925
7260	0312904568
24071	0312905823
834	0312906552
5518	0312906765
16951	0312908830
17691	0312909233
19974	0312911912
10563	0312912153
24082	0312912951
15998	0312913435
24027	0312914873
6359	0312916450
13390	0312916671
15606	0312921098
18422	0312922728
24597	0312922884
9330	0312923856
22727	0312924291
4338	0312924585
6220	0312924801
20078	0312925581
14147	0312925778
24059	0312926146
8947	0312926294
5753	0312926456
21668	0312927614
22351	0312927746
21667	0312927789
21628	0312928408
22476	0312929277
24417	0312930372
6071	0312931123
10313	0312932014
24431	031294165X
21747	0312942192
11814	0312950098
6442	0312950489
14410	0312950586
4165	0312951426
18732	0312951469
8599	0312951914
7381	0312952716
110	0312953453
9892	0312953496
4166	0312953615
6864	0312954115
6568	0312954166
14580	0312954212
23993	0312954425
18395	0312954468
10743	0312954700
10899	0312955006
9147	0312955057
20448	0312955421
3227	0312955510
6897	0312955731
4277	0312956126
20419	0312956436
8099	0312956681
17478	0312956762
13909	0312956789
9118	0312957882
8981	0312957920
9430	0312958129
7426	0312958358
12020	0312958366
2379	0312958455
17675	0312958838
17038	0312959176
13232	0312959249
10445	0312959842
18198	0312959966
19762	0312960743
24056	0312960875
10197	0312960891
13968	0312961006
12432	0312961049
4822	0312961294
16853	0312961324
21657	0312962177
10536	0312962185
20536	0312962258
10196	0312962436
18027	0312962606
10446	0312962940
316	0312963009
22872	0312963157
21359	0312963173
18757	0312963238
20073	0312963963
17660	0312964250
18631	0312964285
13908	0312964293
1809	0312964854
11293	0312965141
1716	0312965338
18191	0312965478
519	0312965745
23933	0312966040
18633	0312966059
5674	0312966091
19725	0312966199
23070	0312966210
20418	0312966369
18756	0312966679
18574	0312966695
18681	0312966709
18630	0312966717
21973	0312966776
8848	0312966806
13235	0312966814
18670	0312966849
3045	0312966970
19468	0312968078
2109	0312968256
18562	0312968329
7135	0312968884
23267	0312968892
12014	0312968973
18045	0312969228
14043	0312969767
18737	0312969880
18632	0312969902
12051	0312970129
71	0312970242
11273	0312970277
21750	0312970307
16081	0312970617
20385	0312970757
22041	0312970897
18557	0312970978
10786	0312971303
3110	0312971346
1879	0312971362
20425	0312971370
10739	0312971494
24446	0312971842
18556	0312971958
9348	0312972954
21553	0312973055
18683	0312973144
23955	0312974167
4215	0312974221
10567	0312974256
4366	0312974485
23001	0312974507
7755	0312974620
16005	0312974728
14454	0312975112
5420	0312975120
4834	0312975228
24805	0312975856
2078	0312976275
13490	0312977026
3605	0312977360
12531	0312977409
855	0312977905
4265	0312978332
2923	0312978367
20548	0312978383
21055	0312978588
20077	0312978650
20396	0312978723
13506	0312978820
18647	0312978863
6003	0312979096
23006	0312979398
4580	0312979479
2664	0312979495
8161	0312979509
12344	0312979533
4367	0312979584
22198	0312979738
22214	0312979819
5971	0312979851
5972	0312979886
14331	0312979975
14333	0312979983
7717	0312980140
5956	0312980159
7654	0312980205
14746	0312980329
4306	0312980345
17605	0312980353
562	0312980388
14319	0312980663
5847	0312981260
10008	0312981589
22204	0312981600
22220	0312981651
22224	0312981686
20428	0312981848
1819	0312982194
21904	0312982305
1438	031298250X
14398	0312982518
8181	0312982615
11930	0312983093
1410	0312983212
15892	0312983220
5995	0312983271
7186	031298328X
4299	0312983298
12789	0312983301
11046	0312983336
10382	0312983379
7466	0312983387
14187	0312983417
8862	0312983484
18465	0312983603
1991	0312983654
7161	0312983743
17204	0312983786
1456	0312983824
19331	0312983832
6894	0312983867
8865	0312984227
8493	0312984294
19429	0312984618
14751	0312984685
5127	0312984820
13726	0312984839
7845	0312984863
5845	0312985207
4448	0312986211
8132	0312986289
10271	0312986319
8559	0312986343
9661	0312986696
623	0312986769
13730	0312987013
21852	0312987846
19439	0312988249
325	0312988699
7773	0312988915
4126	0312988990
2630	0312989202
10272	0312989385
10238	0312989393
2644	0312989431
12295	0312989474
19664	0312989741
10670	0312990030
1692	0312990456
8644	0312991460
3606	0312992203
13775	0312992327
13736	0312993536
2853	0312993560
351	0312995423
615	0312995431
21024	0312997108
6822	0312997159
23339	0312998368
22479	0314040536
22480	0314260439
2932	0316037443
17873	0316057401
10991	0316057517
16624	0316070211
23765	0316082511
3713	0316085251
2111	0316089699
8792	0316089737
1745	0316089745
6754	0316092738
7357	0316095133
11553	0316095648
3835	0316096199
13077	0316097500
18152	0316099813
19253	0316102121
11441	0316102334
22592	0316105163
3829	0316107018
18637	0316107093
1260	0316107417
13067	0316110493
10981	0316115568
23002	0316115924
658	0316116025
12751	0316116726
4187	0316120324
16882	0316120863
8437	0316130133
12643	0316133175
4431	0316134317
2010	0316136778
18704	0316137251
18132	0316139289
11958	0316139947
16636	0316140074
1619	0316140651
13828	0316141631
8064	0316142336
11033	0316142417
13815	0316142573
3324	0316143464
19655	0316150460
11400	0316152196
17831	0316153915
14422	0316153990
2378	0316154067
4162	0316155101
3148	0316158720
2792	0316168688
448	0316168815
9061	0316169226
526	0316171107
9656	0316171476
7021	0316171638
12500	0316172006
6639	0316181358
1935	0316182540
8802	0316184152
20587	0316196614
19030	0316197475
6517	0316198951
19000	0316199648
10324	0316235024
8597	0316281697
4150	0316284955
12681	0316285269
11004	0316286125
10481	0316287555
9181	0316289124
21832	0316290238
1767	0316291161
19211	0316299235
19151	0316313076
21744	0316313203
1906	0316314641
450	0316314927
3979	0316316962
19289	0316317713
16787	0316320277
10034	0316328197
4124	0316346624
15329	0316353299
16464	0316355208
9970	0316358452
9969	0316358487
16514	0316358568
20054	0316364517
18696	0316365521
16661	0316415022
22141	0316418927
15515	0316441791
13063	0316442178
19567	0316454311
18232	0316460842
22611	0316472409
11969	0316473049
12174	0316485187
17654	0316488356
23408	0316507350
23392	0316507415
5689	0316526835
15646	0316542377
22483	0316547336
18293	0316548189
6227	0316555525
1961	0316569321
19324	0316570826
3575	0316588032
5814	0316591122
6707	0316592382
18421	0316597058
4678	0316601950
2359	0316602051
200	0316602906
5837	0316603287
7112	0316603570
11010	0316613231
3539	0316639842
4020	0316666009
14796	0316666335
401	0316666343
20177	0316678104
1824	0316690619
17275	0316691178
201	0316693006
759	0316693200
5761	0316693235
6267	0316693251
4866	0316693286
6780	0316693294
1610	0316693324
13035	0316693707
22951	0316693715
18485	0316693863
16611	0316699128
22249	0316702757
5806	0316710571
21980	0316734500
684	0316735027
18887	0316735116
118	0316735736
14027	0316744441
97	0316748641
2488	0316754315
23241	0316769029
92	0316769487
10596	0316769495
13664	0316769509
19729	0316769517
23240	0316769576
804	0316776963
17874	0316777722
1086	0316777730
14028	0316779032
15649	0316779059
6494	0316779075
3690	0316779237
15101	0316779423
2253	0316779490
8965	0316779989
7427	0316780375
4504	0316780812
10958	0316781010
6915	0316781142
1497	0316781266
4296	0316781460
5736	0316782262
7240	0316782475
248	0316782505
9267	0316782653
19990	0316784974
5090	0316785261
18890	0316785644
10055	0316787035
7937	0316788228
725	0316789089
1479	0316789844
9221	0316789976
22036	0316803480
8435	0316804924
22985	0316812404
4785	0316812471
21088	0316813079
10506	0316816531
19016	0316816884
1314	0316825336
4486	0316845442
20082	0316850950
6194	0316852570
10129	0316877719
4021	0316890197
19219	0316890642
20567	0316895245
18873	0316896586
13282	0316898163
7297	0316899984
16739	0316910333
1940	0316919896
6164	0316925195
1265	0316929190
24084	0316952664
8641	0316954993
6715	0316955191
20709	0316955256
757	0316969443
1694	0316969680
98	0316973742
22646	0317532901
23368	0321090934
13371	0321130073
6005	0323023924
4759	0330020706
7753	0330244078
5601	0330253565
10291	0330253603
4876	0330261878
6138	0330262130
5600	0330262726
6545	0330267388
14478	0330282565
4024	0330284142
5059	033028813X
21966	0330288393
15284	0330291610
19231	0330293796
19079	0330294008
1951	0330294377
11146	0330294911
6166	0330301497
8440	0330303112
8785	0330303279
8784	0330303287
19167	0330305336
20798	0330305735
5943	0330306839
2137	0330312367
12945	0330314971
10080	0330317490
9299	0330319477
3592	0330327917
14543	0330328085
5583	0330328573
6061	0330328743
10870	0330328913
4425	0330330373
22047	0330331698
7172	0330331973
162	0330332775
21723	0330334026
11866	0330334182
15526	0330334360
10247	0330335278
3264	0330336215
24945	0330344773
7028	0330346261
12380	0330346520
12505	033034692X
11360	0330349112
11396	0330351958
6629	0330352091
2888	0330352253
11218	0330352695
10938	0330353713
17331	0330354566
11361	033035566X
2291	0330357190
1783	0330357808
12514	0330358561
11573	0330359916
5351	0330360434
11066	033036197X
8323	0330363239
6187	0330375253
1236	0330376136
15317	0330391763
14255	0330392611
5264	0330412302
10127	0330419560
5732	033042095X
17857	0330480952
13175	0330481355
17871	0330482076
13168	0330482432
15318	0330483013
136	0330484516
3741	0330486705
19267	0330487949
6925	0330491199
9420	0330491482
10385	0330491970
24284	0333185153
9956	0333375114
21074	0333493389
21070	0333493400
21073	0333493427
21962	0333517628
7436	0333568745
4320	0333782259
4130	0333906306
15271	033390785X
24322	0340020326
20580	0340165634
15910	0340182563
15172	0340188022
6452	0340223030
4967	0340265450
24100	0340268778
14541	0340278269
23876	0340337923
18605	0340401079
11316	0340415185
11660	0340424354
10754	0340512660
3557	0340542667
20811	0340551194
3951	0340565829
9700	0340568879
11856	0340577371
4926	0340581239
13349	0340590262
19232	034060977X
2214	0340612843
10283	0340629681
1764	0340649763
12894	0340654163
10255	0340660112
5588	034066049X
10288	0340672250
17875	0340682272
10044	0340682310
7643	034068948X
17712	0340693096
4227	0340697083
2261	0340697687
15001	0340718153
14381	0340721480
17903	0340728256
14605	0340733950
14544	0340750464
9555	0340750626
5587	0340765429
6818	0340766638
11544	0340767065
5242	0340767278
85	0340767936
2369	0340792655
15523	0340802995
10243	0340818689
4129	0340821191
24814	034082428X
19227	034082607X
13203	0340857382
2974	034524575X
6198	0345248228
23823	0345248686
12402	0345250559
613	0345251733
22254	0345253736
21936	034525385X
6020	0345253884
16091	0345254112
24106	0345255216
13460	0345255577
20005	0345255585
24376	0345256557
15964	0345256662
16481	0345257162
16480	0345257170
16479	0345257189
15961	0345257448
13473	0345257502
3728	034525855X
66	0345260317
2590	0345260627
15990	0345260724
11223	0345260791
22840	0345272129
15967	0345272455
15960	0345272463
3269	0345272579
6300	0345272587
6299	0345272595
6298	0345272609
4718	0345272846
3678	0345273303
22155	0345273494
24409	0345273559
15963	0345273575
21823	0345274539
19848	0345274563
21895	0345275128
16048	0345275187
19930	0345275306
15988	0345275497
3722	0345275675
23950	0345275748
16127	0345275861
17603	0345276353
15971	0345277406
2817	0345277937
24277	0345277996
19274	0345278666
4716	0345279255
2826	0345280229
23966	0345281527
20072	0345282280
24314	0345282892
10112	034528349X
2589	0345283554
17666	0345283716
2591	0345283929
3493	0345283945
13567	0345284364
1288	0345285549
4830	0345285557
10998	0345285859
15821	0345285980
15977	034528643X
23847	0345286480
15742	034528710X
20682	0345287797
15848	0345288300
3782	0345289072
15413	0345289420
1977	0345290232
1289	0345290240
16004	0345291158
7640	0345291409
5208	0345291794
17365	0345292340
23916	0345293711
4266	0345294459
14886	0345294688
13723	0345295463
5997	0345295684
24366	034529601X
15815	0345296044
15804	0345296052
23791	0345296591
16533	0345296702
16532	0345296710
11802	0345296907
1273	0345297687
425	0345297709
10776	0345298349
2328	0345298365
16006	0345298713
19744	034529873X
1154	0345298985
4660	0345300203
24240	0345300610
21639	0345300777
19758	0345300785
19759	0345300793
6463	0345300807
23896	0345300912
5212	0345301064
7713	0345301110
16271	0345301137
4694	0345301293
24438	0345301706
1290	0345301870
6962	0345302575
20681	0345302621
18088	034530263X
14278	0345302656
2969	0345302745
3950	0345302907
15834	0345303067
20142	034530456X
6904	0345304659
4713	0345305183
681	0345305477
8197	0345305779
20680	0345307127
20060	0345307593
9976	0345307615
1271	0345307674
2290	0345308239
16007	0345308476
8122	0345308484
12027	0345308921
12028	034530893X
7580	0345308980
3646	0345308999
3647	0345309006
3645	0345309014
23236	0345309049
20679	034530912X
21636	0345309197
5389	034530988X
21640	0345309979
12591	0345310020
1159	034531011X
1158	0345310292
1157	0345310306
1156	034531042X
19143	0345310799
12648	0345311000
20131	0345311078
10782	0345311183
202	0345311396
17665	0345311639
14463	0345311809
3702	0345311965
22738	0345312015
16987	034531221X
20678	0345312260
20677	0345312716
8951	0345312791
426	0345313097
4711	0345313151
20132	0345313216
3788	0345313577
580	0345313860
2547	0345314247
4712	0345314255
20093	0345314484
23807	0345314867
5906	0345314875
23978	0345314891
8007	0345314980
5948	0345315014
9917	0345315227
12026	0345315499
15828	0345315642
13421	0345315715
9977	0345315723
8209	0345316002
10393	0345316452
14251	0345316509
20289	0345316576
1483	0345316770
1155	0345316991
17824	0345317211
14462	0345317386
2573	0345317580
20133	0345317718
17662	034531784X
4820	034531798X
20676	0345318056
19058	0345318145
24335	0345318315
6049	0345318587
12323	0345318854
20130	0345318862
24030	0345319087
20675	0345319281
23856	0345319540
16530	0345319656
16207	0345319672
16523	0345320115
16836	0345320409
10483	0345320530
8428	0345321421
12622	0345322061
17844	0345323173
13114	0345323750
24237	0345324455
1399	0345325818
24333	0345325885
22702	0345326008
20058	0345326210
18103	0345326342
18659	0345326490
16072	0345326962
8380	0345327454
19755	0345327772
20134	0345327861
16524	0345328175
23378	0345328396
16161	0345329163
17667	0345329457
10734	0345329732
4236	0345330129
22757	0345330145
18102	0345330455
14173	0345331176
9804	0345331397
1278	0345331605
20096	0345331907
22925	0345332784
22760	0345332857
6030	0345332997
15563	0345333152
20219	0345333721
13879	0345333748
20215	0345333756
9404	0345333810
9063	0345333853
13471	0345333926
6789	0345334019
2990	0345334302
3049	0345334310
15210	0345334515
3976	0345334531
24258	0345334841
15166	0345334930
24010	0345334973
6512	0345335058
19526	0345335082
20143	0345335090
18062	0345335236
2574	0345335287
427	0345335465
16483	0345335651
21641	0345335708
16531	0345335805
17362	0345335864
20071	0345336003
24563	0345336038
13422	0345336275
16872	0345336429
19085	0345336712
20127	0345337484
2466	0345337662
3146	0345338545
12322	0345338588
18853	0345338715
24298	0345339215
23406	0345339428
6959	0345339495
3267	0345339681
1537	0345339703
751	0345339711
4088	0345339738
14108	0345339967
22750	0345340418
6651	0345340426
6050	0345340973
1044	0345341201
24028	0345341228
20103	0345341678
14269	0345342313
15035	0345342445
2175	0345342968
19754	0345343247
22736	0345343263
23785	0345343387
24357	0345343581
9240	0345343697
22675	0345343727
12968	0345344375
6906	0345344464
22589	0345345053
7960	0345345738
19073	0345346491
23827	0345346505
11462	0345346602
23148	0345346866
13534	0345346890
13122	0345346904
17663	0345346912
893	0345346971
1026	0345347536
13561	0345347676
24410	0345347897
3666	0345347951
17877	0345347994
999	0345348036
2188	0345348109
2993	0345348176
22506	0345349040
10306	0345349350
23828	0345349474
17847	0345349520
20216	0345350162
2075	0345350499
24251	0345350502
15036	0345350596
19496	0345350685
5507	0345350804
2467	0345351525
15707	0345351738
10919	0345351878
22233	0345351959
3048	0345352238
18059	0345352491
23149	0345352548
2382	0345353145
13764	0345353617
583	0345353625
23341	0345353676
4705	0345353749
22112	0345354575
7621	0345354613
6856	0345354621
20161	0345354648
23160	0345354893
170	0345354931
16487	0345355237
23805	0345355245
5163	0345355563
16871	0345356365
5629	0345356500
20044	0345356535
892	0345356578
7627	0345356640
14016	0345356950
14992	0345357019
16050	0345357620
20014	0345358031
1146	0345358791
23774	0345359313
8982	0345359321
22724	034535933X
14241	0345359925
19663	0345360354
18555	0345361326
16054	0345361407
24078	0345361628
1355	0345361792
10839	034536208X
22883	034536225X
2575	0345362276
15542	0345362322
18013	0345362497
22393	0345362500
13113	0345362667
9323	0345362721
22255	0345362861
22295	0345365399
9652	0345365925
6137	0345366239
1555	034536628X
18508	0345366395
2785	034536662X
8018	0345366700
19171	034536676X
19291	0345367081
3093	0345367421
5046	0345367561
13299	0345367693
11834	0345367758
1621	0345367898
12215	0345368436
12391	0345368622
24127	0345368711
9441	0345368754
1277	0345368940
15820	0345368959
12016	0345368991
12422	0345369025
628	0345369068
24440	0345369114
10039	0345369416
10366	0345369432
12918	0345369491
581	0345369947
22855	034536998X
13323	0345370139
19809	0345370295
9387	0345370430
23140	0345370570
15801	0345370732
823	0345370740
19746	0345370767
1164	0345370775
1473	0345370805
23156	0345371267
18876	0345371631
22770	0345371976
331	0345371984
10777	0345372050
20292	0345372328
5678	0345372433
120	0345372700
2992	0345373413
22725	0345373480
13300	0345373529
13021	0345373707
19501	0345374053
19889	0345374568
520	0345374657
24968	034537472X
1141	0345375211
1140	034537522X
18456	0345375351
20189	034537536X
7673	0345375556
2604	0345375580
13624	0345376579
23191	034537682X
17876	0345376927
19771	0345377443
4559	0345377494
24424	0345377591
12574	0345377648
8983	0345377672
18116	0345377702
2186	0345378482
203	0345378490
17845	0345378784
9337	0345379020
17598	0345379055
15970	0345379144
4665	0345379330
9974	0345379365
592	0345379454
10349	0345379586
3784	0345379802
23352	0345379845
14376	0345380193
2243	0345380274
1822	0345380371
7093	0345380673
14231	0345380746
12340	0345380975
8140	0345381432
23272	0345381645
9657	034538170X
9133	0345381718
1014	034538184X
4298	0345382323
4695	0345382412
16061	0345382447
6077	0345382455
10634	0345382528
15380	0345382544
23192	0345382692
3490	0345382846
16884	0345382919
23995	034538332X
19490	0345383826
24330	0345383850
17690	0345384210
7054	0345384229
19152	0345384237
8077	034538430X
2318	0345384350
2866	0345384369
20749	0345384377
1101	0345384466
6370	0345384563
4704	0345384687
1327	0345384733
2810	034538475X
6029	0345384911
13619	0345385071
14288	0345385209
19046	0345385764
7766	0345385977
11506	0345386108
20196	0345386132
2016	0345386256
11335	0345386299
23953	0345386302
17278	0345386574
9644	0345386663
5714	0345386744
23128	0345386817
6964	0345386868
1387	0345387007
6369	0345387651
24226	0345387791
8208	0345387805
8150	0345387813
9624	0345388526
7542	0345388593
10631	0345388623
2816	0345388674
22680	0345388747
11440	0345388879
16702	0345388968
17289	0345389247
18491	0345389409
6930	0345389417
10617	0345389425
19707	0345389484
5668	0345389964
4696	0345389972
9626	0345389980
18943	0345390016
19116	034539044X
4008	0345390458
17843	034539092X
4578	0345391055
6788	0345391330
12131	0345391373
305	0345391691
884	0345391802
4025	0345391810
6019	0345391829
13205	0345391837
9531	0345392477
2063	0345392825
10016	0345394070
18445	0345394267
19706	0345394380
7712	0345394658
6764	0345395069
23133	0345395107
3239	0345395190
839	0345395379
19454	0345396065
14606	034539643X
6671	0345396456
1629	0345396529
3228	0345396537
13081	0345396545
2867	034539657X
6638	0345396669
14602	0345396812
5937	0345396936
16026	0345397371
4360	0345397800
23064	0345397819
14372	0345397843
13281	0345400011
5333	034540002X
5288	034540047X
12134	0345400577
1662	0345401123
7465	0345401964
4697	0345402219
5758	0345402308
9625	0345402405
29	0345402871
1907	034540288X
843	0345403339
18856	0345403959
6468	0345404114
6971	0345404319
20855	0345404351
16820	0345404440
3417	0345404475
18979	034540453X
11052	0345404769
943	0345404777
18469	0345404785
204	0345404793
5180	034540498X
4698	0345405501
4687	0345405625
4675	0345405730
2496	0345406036
4688	0345406141
5369	0345406419
2144	0345406516
7086	0345407083
11080	034540727X
22266	0345407601
5057	034540761X
20254	0345409043
14877	0345409051
10273	0345409329
1110	0345409469
15483	0345409663
4361	0345409671
17765	0345409876
12758	0345409973
9940	0345410017
13761	0345410033
12154	034541005X
16928	0345410092
8694	0345410130
17248	0345410289
4098	034541036X
17261	0345410394
17254	0345410424
12490	0345410998
3610	034541103X
22237	034541215X
4154	0345412214
2733	0345412451
4636	0345413350
625	0345413369
624	0345413377
12760	0345413865
2975	0345413873
8504	0345413881
4146	034541389X
1948	0345413903
3492	0345413938
7059	0345413997
17219	0345414365
18000	0345414462
1754	0345416260
12053	0345416430
4216	0345416600
428	0345416848
2002	0345416880
30	0345417623
22420	0345417739
17918	0345417941
14737	0345417976
1055	0345418018
10110	0345418263
10895	0345418271
850	0345418778
3163	0345418832
17958	0345419030
6686	0345419073
19107	0345419081
2815	0345419995
6027	0345420438
2498	0345421825
8690	0345421884
10619	0345422317
2191	0345422384
1103	0345422392
8250	0345422406
18084	0345422473
23891	0345422589
19488	0345422783
15757	0345423038
17306	0345423097
7198	0345423135
4402	0345423291
5860	0345423402
5861	0345423429
21004	0345423607
16094	0345423615
11857	0345423623
23885	0345423631
5968	0345423658
12050	0345423828
14277	0345424115
451	0345424719
3611	0345425286
141	0345425294
21632	0345425596
1891	0345425707
3365	0345426029
7463	0345426037
3083	0345426274
11998	0345426800
7530	034542705X
17017	0345427297
6525	0345427637
22034	0345427696
19502	0345427998
22038	0345428080
3619	0345428196
23015	0345428285
13746	0345428293
20059	0345428307
5904	0345428455
901	0345428544
22170	0345428560
22168	0345428609
14759	0345428811
765	0345428900
13368	0345428919
847	0345429176
14883	034543014X
317	0345430476
11465	0345430514
11904	0345430573
3450	034543059X
21533	0345430727
1741	034543076X
5805	0345430786
11923	0345430808
18715	0345430948
19959	0345431057
4691	0345431618
14314	0345431901
264	034543191X
7390	0345432223
8743	0345432401
7000	0345432479
18117	0345433017
1753	0345433084
4180	0345433106
13258	0345433165
205	0345433173
20226	0345433262
16759	0345433319
19243	0345433327
8135	0345433491
11205	0345434110
20382	0345434137
20368	0345434471
9900	0345434676
1900	0345434692
2041	0345434773
6670	034543479X
14927	0345434803
5879	0345434943
7886	0345435028
7227	0345435168
1320	0345435249
16645	0345435257
7346	0345435273
22164	0345435400
17515	0345435419
11936	0345435648
16666	0345435796
318	0345435869
13328	0345435907
7867	034543630X
24983	0345436520
11963	0345436733
1530	0345436911
9106	034543739X
13875	0345437829
1661	0345438329
3657	0345438353
18761	0345438817
7157	0345438825
18091	034543885X
19383	0345439007
6193	0345439104
19436	0345439155
20498	0345439163
19434	0345439244
16222	0345439252
15297	0345439481
13762	0345439600
24340	0345439724
13618	0345440048
19086	0345440129
18407	0345440145
6092	0345440765
1747	0345440773
11738	0345440781
8017	0345441036
13052	0345441044
14430	0345441109
557	0345441133
9419	0345441184
7235	0345441265
3818	0345441435
3251	0345441443
6977	0345441494
4155	0345441702
17218	0345441710
1978	0345441753
4842	0345441761
14199	0345441788
11242	034544227X
9665	0345442393
5884	0345442741
14601	0345442768
14654	0345442822
7912	0345442938
22175	0345442989
22174	0345443004
4181	0345443020
18587	0345443128
6264	0345443233
13755	0345443268
1048	0345443284
2247	0345443411
5862	034544356X
2183	0345443683
23214	0345443802
11736	0345444000
11735	0345444019
24174	0345444051
8278	0345444078
3798	0345444892
19342	0345445724
4408	0345445732
11837	0345445848
6317	0345445856
10122	0345445899
13093	0345445910
17639	0345446100
11567	0345446666
1675	0345446860
2648	0345447174
17888	0345447212
15065	0345447409
19382	0345447832
3604	0345447840
15433	0345447867
8726	0345448359
19913	0345448820
13380	0345448995
10132	0345449126
6657	0345449347
22096	0345450051
11166	0345450302
15269	0345450515
7140	0345450698
4823	034545071X
16671	0345450892
2891	034545104X
472	0345451260
4023	0345451325
2357	0345452534
2350	0345452550
9067	0345452569
5828	0345452577
7791	0345452593
23551	0345452690
16704	0345453387
13710	0345453409
5812	0345453417
15579	0345453549
15571	0345453557
7887	0345453816
1990	0345454073
6334	0345455916
10216	0345456335
21592	0345456343
13551	0345456521
22159	0345456688
5651	0345456939
11918	0345457005
5811	0345457587
12049	0345457641
1142	034545829X
19960	0345458303
1365	0345458915
14829	0345459164
6896	0345459202
9662	0345459679
10960	0345460359
19240	0345460391
15871	0345460693
15075	034546074X
4354	0345460952
8642	0345463153
5121	0345463404
9513	0345464869
7888	0345464958
76	0345465083
13911	0345466632
2872	0345468392
8846	0345469674
7781	0345470621
4946	034547063X
3525	0349100136
3556	0349100373
9952	034910171X
781	0349101779
1219	0349103232
10872	0349105715
13452	0349107688
7752	034910901X
3126	0349109931
10078	0349111030
7750	0349111367
12889	0349111863
11487	034911319X
7518	0349113858
19223	0349114021
17332	0349115087
10076	0349115222
10275	0349115761
11302	0352332352
21062	0356105180
16393	0361074662
17494	0373024665
